Date	End Time	Wind Speed	Vestas 126 3.3MW Power Output	Vestas 126 3.3MW Operating Status	GAMESA 114 2.5MW Power Output	GAMESA 114 2.5MW Operating Status	Grid Purchases	Grid Sales	Total Electrical Load Served	Renewable Penetration	Excess Electrical Production	Capacity Shortage	Total Renewable Power Output	Inverter Power Input	Inverter Power Output	Rectifier Power Input	Rectifier Power Output	GS200 z20 Maximum Charge Power	GS200 z20 Maximum Discharge Power	GS200 z20 Charge Power	GS200 z20 Discharge Power	GS200 z20 Input Power	GS200 z20 Energy Content	GS200 z20 State of Charge	GS200 z20 Energy Cost	AC Required Operating Capacity	DC Required Operating Capacity	AC Operating Capacity	DC Operating Capacity	Battery Delta Q	Cost Per Hour
		m/s	kW	status	kW	status	kW	kW	kW	%	kW	kW	kW	kW	kW	kW	kW	kW	kW	kW	kW	kW	kWh	%	$/kWh	kW	kW	kW	kW	?	$
Nov 22	2:00	2.721	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 22	3:00	4.353	2923.228	0.000	6119.243	0.000	0.000	9042.471	9042.471	100.000	0.000	0.000	9042.471	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	4521.235	0.000	9052.471	1423.025	0.000	-904.247
Nov 22	4:00	3.178	562.086	0.000	1140.357	0.000	0.000	1702.442	1702.442	100.000	0.000	0.000	1702.442	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	851.221	0.000	1712.442	1423.025	0.000	-170.244
Nov 22	5:00	2.124	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 22	6:00	2.961	113.079	0.000	123.933	0.000	0.000	237.013	237.013	100.000	0.000	0.000	237.013	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	118.506	0.000	247.013	1423.025	0.000	-23.701
Nov 22	7:00	4.705	3600.572	0.000	7351.371	0.000	0.000	10951.942	10951.942	100.000	0.000	0.000	10951.942	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	5475.971	0.000	10961.942	1423.025	0.000	-1095.194
Nov 22	8:00	4.358	2932.256	0.000	6135.666	0.000	0.000	9067.922	9067.922	100.000	0.000	0.000	9067.922	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	4533.961	0.000	9077.922	1423.025	0.000	-906.792
Nov 22	9:00	4.082	2399.794	0.000	5167.085	0.000	0.000	7566.879	7566.879	100.000	0.000	0.000	7566.879	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	3783.439	0.000	7576.879	1423.025	0.000	-756.688
Nov 22	10:00	3.930	2106.805	0.000	4634.122	0.000	0.000	6740.927	6740.927	100.000	0.000	0.000	6740.927	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	3370.463	0.000	6750.927	1423.025	0.000	-674.093
Nov 22	11:00	4.525	3255.085	0.000	6722.909	0.000	0.000	9977.994	9977.994	100.000	0.000	0.000	9977.994	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	4988.997	0.000	9987.994	1423.025	0.000	-997.799
Nov 22	12:00	5.585	6013.449	0.000	9627.944	0.000	0.000	15641.394	15641.394	100.000	0.000	0.000	15641.394	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	7820.697	0.000	15651.394	1423.025	0.000	-1564.139
Nov 22	13:00	9.043	25355.732	0.000	25131.117	0.000	0.000	50486.852	50486.852	100.000	0.000	0.000	50486.852	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	25243.426	0.000	50496.852	1423.025	0.000	-5048.685
Nov 22	14:00	8.819	23510.307	0.000	24086.738	0.000	0.000	47597.047	47597.047	100.000	0.000	0.000	47597.047	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	23798.523	0.000	47607.047	1423.025	0.000	-4759.705
Nov 22	15:00	12.708	44021.406	0.000	28585.330	0.000	0.000	70000.000	70000.000	103.724	2606.734	0.000	72606.734	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	36303.367	0.000	72616.734	1423.025	0.000	0.000
Nov 22	16:00	11.371	41640.680	0.000	28585.330	0.000	0.000	70000.000	70000.000	100.323	226.008	0.000	70226.008	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	35113.004	0.000	70236.008	1423.025	0.000	0.000
Nov 22	17:00	13.343	44021.406	0.000	28585.330	0.000	0.000	70000.000	70000.000	103.724	2606.734	0.000	72606.734	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	36303.367	0.000	72616.734	1423.025	0.000	0.000
Nov 22	18:00	13.054	44021.406	0.000	28585.330	0.000	0.000	70000.000	70000.000	103.724	2606.734	0.000	72606.734	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	36303.367	0.000	72616.734	1423.025	0.000	0.000
Nov 22	19:00	10.273	35525.738	0.000	28585.330	0.000	0.000	64111.070	64111.070	100.000	0.000	0.000	64111.070	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	32055.535	0.000	64121.070	1423.025	0.000	-6411.107
Nov 22	20:00	10.519	37555.344	0.000	28585.330	0.000	0.000	66140.672	66140.672	100.000	0.000	0.000	66140.672	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	33070.336	0.000	66150.672	1423.025	0.000	-6614.067
Nov 22	21:00	7.026	12517.347	0.000	18453.730	0.000	0.000	30971.078	30971.078	100.000	0.000	0.000	30971.078	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	15485.539	0.000	30981.078	1423.025	0.000	-3097.108
Nov 22	22:00	4.758	3704.051	0.000	7539.605	0.000	0.000	11243.656	11243.656	100.000	0.000	0.000	11243.656	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	5621.828	0.000	11253.656	1423.025	0.000	-1124.366
Nov 22	23:00	5.330	5276.032	0.000	9031.763	0.000	0.000	14307.795	14307.795	100.000	0.000	0.000	14307.795	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	7153.897	0.000	14317.795	1423.025	0.000	-1430.780
Nov 23	0:00	6.000	7574.203	0.000	11287.204	0.000	0.000	18861.406	18861.406	100.000	0.000	0.000	18861.406	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	9430.703	0.000	18871.406	1423.025	0.000	-1886.141
Nov 23	1:00	3.543	1315.298	0.000	2845.416	0.000	0.000	4160.714	4160.714	100.000	0.000	0.000	4160.714	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	2080.357	0.000	4170.714	1423.025	0.000	-416.071
Nov 23	2:00	3.298	808.962	0.000	1699.217	0.000	0.000	2508.179	2508.179	100.000	0.000	0.000	2508.179	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	1254.090	0.000	2518.179	1423.025	0.000	-250.818
Nov 23	3:00	4.021	2283.451	0.000	4955.450	0.000	0.000	7238.900	7238.900	100.000	0.000	0.000	7238.900	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	3619.450	0.000	7248.900	1423.025	0.000	-723.890
Nov 23	4:00	4.194	2617.015	0.000	5562.223	0.000	0.000	8179.238	8179.238	100.000	0.000	0.000	8179.238	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	4089.619	0.000	8189.238	1423.025	0.000	-817.924
Nov 23	5:00	5.062	4500.277	0.000	8404.588	0.000	0.000	12904.865	12904.865	100.000	0.000	0.000	12904.865	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	6452.433	0.000	12914.865	1423.025	0.000	-1290.487
Nov 23	6:00	3.483	1190.971	0.000	2563.976	0.000	0.000	3754.947	3754.947	100.000	0.000	0.000	3754.947	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	1877.473	0.000	3764.947	1423.025	0.000	-375.495
Nov 23	7:00	4.924	4101.602	0.000	8082.271	0.000	0.000	12183.873	12183.873	100.000	0.000	0.000	12183.873	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	6091.937	0.000	12193.873	1423.025	0.000	-1218.387
Nov 23	8:00	4.902	4037.699	0.000	8030.608	0.000	0.000	12068.308	12068.308	100.000	0.000	0.000	12068.308	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	6034.154	0.000	12078.308	1423.025	0.000	-1206.831
Nov 23	9:00	5.059	4491.989	0.000	8397.889	0.000	0.000	12889.878	12889.878	100.000	0.000	0.000	12889.878	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	6444.939	0.000	12899.878	1423.025	0.000	-1288.988
Nov 23	10:00	6.025	7692.726	0.000	11474.055	0.000	0.000	19166.781	19166.781	100.000	0.000	0.000	19166.781	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	9583.391	0.000	19176.781	1423.025	0.000	-1916.678
Nov 23	11:00	7.850	16696.457	0.000	21782.633	0.000	0.000	38479.090	38479.090	100.000	0.000	0.000	38479.090	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	19239.545	0.000	38489.090	1423.025	0.000	-3847.909
Nov 23	12:00	7.620	15380.705	0.000	20884.418	0.000	0.000	36265.125	36265.125	100.000	0.000	0.000	36265.125	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	18132.563	0.000	36275.125	1423.025	0.000	-3626.512
Nov 23	13:00	7.049	12630.347	0.000	18549.654	0.000	0.000	31180.000	31180.000	100.000	0.000	0.000	31180.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	15590.000	0.000	31190.000	1423.025	0.000	-3118.000
Nov 23	14:00	5.368	5385.758	0.000	9120.474	0.000	0.000	14506.232	14506.232	100.000	0.000	0.000	14506.232	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	7253.116	0.000	14516.232	1423.025	0.000	-1450.623
Nov 23	15:00	3.667	1572.261	0.000	3427.107	0.000	0.000	4999.367	4999.367	100.000	0.000	0.000	4999.367	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	2499.684	0.000	5009.367	1423.025	0.000	-499.937
Nov 23	16:00	4.999	4317.091	0.000	8256.488	0.000	0.000	12573.579	12573.579	100.000	0.000	0.000	12573.579	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	6286.790	0.000	12583.579	1423.025	0.000	-1257.358
Nov 23	17:00	5.758	6511.535	0.000	10030.631	0.000	0.000	16542.166	16542.166	100.000	0.000	0.000	16542.166	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	8271.083	0.000	16552.166	1423.025	0.000	-1654.217
Nov 23	18:00	4.313	2845.562	0.000	5977.961	0.000	0.000	8823.523	8823.523	100.000	0.000	0.000	8823.523	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	4411.762	0.000	8833.523	1423.025	0.000	-882.352
Nov 23	19:00	1.613	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 23	20:00	1.217	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 23	21:00	1.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 23	22:00	1.145	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 23	23:00	1.297	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 24	0:00	0.787	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 24	1:00	0.845	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 24	2:00	2.653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 24	3:00	2.661	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 24	4:00	2.895	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 24	5:00	3.863	1976.947	0.000	4343.204	0.000	0.000	6320.151	6320.151	100.000	0.000	0.000	6320.151	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	3160.075	0.000	6330.151	1423.025	0.000	-632.015
Nov 24	6:00	6.404	9522.135	0.000	14358.150	0.000	0.000	23880.285	23880.285	100.000	0.000	0.000	23880.285	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	11940.143	0.000	23890.285	1423.025	0.000	-2388.029
Nov 24	7:00	6.912	11970.536	0.000	17989.547	0.000	0.000	29960.082	29960.082	100.000	0.000	0.000	29960.082	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	14980.041	0.000	29970.082	1423.025	0.000	-2996.008
Nov 24	8:00	6.888	11856.794	0.000	17892.992	0.000	0.000	29749.785	29749.785	100.000	0.000	0.000	29749.785	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	14874.893	0.000	29759.785	1423.025	0.000	-2974.979
Nov 24	9:00	9.362	27991.297	0.000	26622.664	0.000	0.000	54613.961	54613.961	100.000	0.000	0.000	54613.961	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	27306.980	0.000	54623.961	1423.025	0.000	-5461.396
Nov 24	10:00	9.255	27110.674	0.000	26124.289	0.000	0.000	53234.961	53234.961	100.000	0.000	0.000	53234.961	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	26617.480	0.000	53244.961	1423.025	0.000	-5323.496
Nov 24	11:00	5.153	4764.056	0.000	8617.846	0.000	0.000	13381.901	13381.901	100.000	0.000	0.000	13381.901	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	6690.951	0.000	13391.901	1423.025	0.000	-1338.190
Nov 24	12:00	4.511	3227.603	0.000	6672.918	0.000	0.000	9900.521	9900.521	100.000	0.000	0.000	9900.521	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	4950.261	0.000	9910.521	1423.025	0.000	-990.052
Nov 24	13:00	4.629	3455.751	0.000	7087.935	0.000	0.000	10543.686	10543.686	100.000	0.000	0.000	10543.686	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	5271.843	0.000	10553.686	1423.025	0.000	-1054.369
Nov 24	14:00	5.610	6085.207	0.000	9685.956	0.000	0.000	15771.162	15771.162	100.000	0.000	0.000	15771.162	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	7885.581	0.000	15781.162	1423.025	0.000	-1577.116
Nov 24	15:00	7.674	15643.995	0.000	21107.924	0.000	0.000	36751.918	36751.918	100.000	0.000	0.000	36751.918	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	18375.959	0.000	36761.918	1423.025	0.000	-3675.192
Nov 24	16:00	6.754	11210.843	0.000	17020.428	0.000	0.000	28231.270	28231.270	100.000	0.000	0.000	28231.270	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	14115.635	0.000	28241.270	1423.025	0.000	-2823.127
Nov 24	17:00	7.185	13286.457	0.000	19106.623	0.000	0.000	32393.080	32393.080	100.000	0.000	0.000	32393.080	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	16196.540	0.000	32403.080	1423.025	0.000	-3239.308
Nov 24	18:00	5.336	5292.245	0.000	9044.872	0.000	0.000	14337.117	14337.117	100.000	0.000	0.000	14337.117	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	7168.559	0.000	14347.117	1423.025	0.000	-1433.712
Nov 24	19:00	3.587	1407.005	0.000	3053.015	0.000	0.000	4460.020	4460.020	100.000	0.000	0.000	4460.020	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	2230.010	0.000	4470.020	1423.025	0.000	-446.002
Nov 24	20:00	2.949	88.127	0.000	67.449	0.000	0.000	155.576	155.576	100.000	0.000	0.000	155.576	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	77.788	0.000	165.576	1423.025	0.000	-15.558
Nov 24	21:00	3.569	1368.413	0.000	2965.655	0.000	0.000	4334.068	4334.068	100.000	0.000	0.000	4334.068	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	2167.034	0.000	4344.068	1423.025	0.000	-433.407
Nov 24	22:00	4.940	4147.003	0.000	8118.977	0.000	0.000	12265.980	12265.980	100.000	0.000	0.000	12265.980	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	6132.990	0.000	12275.980	1423.025	0.000	-1226.598
Nov 24	23:00	2.354	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 25	0:00	1.515	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 25	1:00	0.177	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 25	2:00	0.720	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 25	3:00	1.196	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 25	4:00	1.852	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 25	5:00	1.437	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	0.000	0.000	10.000	1423.025	0.000	0.000
Nov 25	6:00	3.300	814.185	0.000	1711.039	0.000	0.000	2525.225	2525.225	100.000	0.000	0.000	2525.225	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	1262.612	0.000	2535.225	1423.025	0.000	-252.522
Nov 25	7:00	3.020	235.135	0.000	400.232	0.000	0.000	635.367	635.367	100.000	0.000	0.000	635.367	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	317.683	0.000	645.367	1423.025	0.000	-63.537
Nov 25	8:00	3.790	1826.050	0.000	4001.614	0.000	0.000	5827.663	5827.663	100.000	0.000	0.000	5827.663	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	2913.832	0.000	5837.663	1423.025	0.000	-582.766
Nov 25	9:00	3.825	1898.656	0.000	4165.974	0.000	0.000	6064.630	6064.630	100.000	0.000	0.000	6064.630	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	3032.315	0.000	6074.630	1423.025	0.000	-606.463
Nov 25	10:00	4.879	3971.174	0.000	7963.290	0.000	0.000	11934.465	11934.465	100.000	0.000	0.000	11934.465	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	5967.232	0.000	11944.465	1423.025	0.000	-1193.447
Nov 25	11:00	6.933	12072.941	0.000	18076.479	0.000	0.000	30149.420	30149.420	100.000	0.000	0.000	30149.420	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	15074.710	0.000	30159.420	1423.025	0.000	-3014.942
Nov 25	12:00	8.355	20175.607	0.000	22964.006	0.000	0.000	43139.613	43139.613	100.000	0.000	0.000	43139.613	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	21569.807	0.000	43149.613	1423.025	0.000	-4313.961
Nov 25	13:00	8.979	24826.154	0.000	24831.410	0.000	0.000	49657.563	49657.563	100.000	0.000	0.000	49657.563	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	24828.781	0.000	49667.563	1423.025	0.000	-4965.756
Nov 25	14:00	7.220	13456.129	0.000	19250.656	0.000	0.000	32706.785	32706.785	100.000	0.000	0.000	32706.785	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	16353.393	0.000	32716.785	1423.025	0.000	-3270.678
Nov 25	15:00	7.365	14151.301	0.000	19840.785	0.000	0.000	33992.086	33992.086	100.000	0.000	0.000	33992.086	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	16996.043	0.000	34002.086	1423.025	0.000	-3399.209
Nov 25	16:00	6.420	9596.870	0.000	14475.973	0.000	0.000	24072.844	24072.844	100.000	0.000	0.000	24072.844	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	12036.422	0.000	24082.844	1423.025	0.000	-2407.284
Nov 25	17:00	7.056	12661.906	0.000	18576.445	0.000	0.000	31238.352	31238.352	100.000	0.000	0.000	31238.352	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	15619.176	0.000	31248.352	1423.025	0.000	-3123.835
Nov 25	18:00	8.861	23856.270	0.000	24282.531	0.000	0.000	48138.801	48138.801	100.000	0.000	0.000	48138.801	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	24069.400	0.000	48148.801	1423.025	0.000	-4813.880
Nov 25	19:00	8.664	22305.354	0.000	23687.176	0.000	0.000	45992.531	45992.531	100.000	0.000	0.000	45992.531	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	22996.266	0.000	46002.531	1423.025	0.000	-4599.253
Nov 25	20:00	6.942	12114.808	0.000	18112.016	0.000	0.000	30226.824	30226.824	100.000	0.000	0.000	30226.824	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	15113.412	0.000	30236.824	1423.025	0.000	-3022.682
Nov 25	21:00	6.442	9702.993	0.000	14643.275	0.000	0.000	24346.270	24346.270	100.000	0.000	0.000	24346.270	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	12173.135	0.000	24356.270	1423.025	0.000	-2434.627
Nov 25	22:00	5.501	5769.682	0.000	9430.864	0.000	0.000	15200.546	15200.546	100.000	0.000	0.000	15200.546	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	7600.273	0.000	15210.546	1423.025	0.000	-1520.055
Nov 25	23:00	6.632	10618.229	0.000	16086.162	0.000	0.000	26704.391	26704.391	100.000	0.000	0.000	26704.391	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	13352.195	0.000	26714.391	1423.025	0.000	-2670.439
Nov 26	0:00	7.258	13636.789	0.000	19404.020	0.000	0.000	33040.809	33040.809	100.000	0.000	0.000	33040.809	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	16520.404	0.000	33050.809	1423.025	0.000	-3304.081
Nov 26	1:00	5.625	6128.773	0.000	9721.180	0.000	0.000	15849.953	15849.953	100.000	0.000	0.000	15849.953	0.000	0.000	0.000	0.000	0.000	1423.025	0.000	0.000	0.000	3000.000	100.000	0.000	7924.977	0.000	15859.953	1423.025	0.000	-1584.995
